Source,Target,weight
AIYR,AWCR,1772160
AIYR,AWCL,3111120
AIYR,RIH,460080
AIYR,FLPR,110640
AIYR,AWBR,712800
AIYR,AVBR,139680
AIYR,FLPL,13680
AIYR,AVJL,516480
AIYR,IL2R,4320
AIYR,PVQR,88800
AIYR,URXR,266640
AIYR,ASEL,1646640
AIYR,ASGR,53760
AIYR,RIMR,139680
AIYR,PVCL,50880
AIYR,AIYL,320880
AIYR,AIAR,719280
AIYR,RIR,487680
AIYR,RIML,10320
AIYR,AUAR,4456560
AIYR,AINR,650640
AIYR,AINL,1292400
AIYR,AVBL,2160
AIYR,SIBDR,334800
AIYR,RIBR,4236720
AIYR,SMBDR,248880
AIYR,RIVR,71760
AIYR,AVEL,175680
AIYR,RIFR,149040
AIYR,AIMR,494880
AIYR,ASER,6569520
AIYR,BAGR,484560
AIYR,AFDL,27360
AIYR,BDUR,18000
AIYR,AFDR,7715760
AIYR,BAGL,2652960
AIYR,AIBR,1764480
AIYR,PVCR,21360
AIYR,AVKR,831120
AIYR,ADFR,428160
AIYR,AWAR,2278560
AIYR,ADER,57600
AIYR,AVM,83040
AIYR,RIS,1972080
AIYR,SMBVR,300480
AIYR,AIZL,5760
AIYR,ASIR,1058640
AIYR,AIZR,5467200
AIYR,RIAR,2449680
AIYR,AQR,86640
AIYR,SIAVR,204960
AIYR,ASHR,148080
HSNL,CEPVR,10080
HSNL,ADLL,842400
HSNL,HSNR,4126800
HSNL,ASKR,1236240
HSNL,AWCR,6000
HSNL,AVAL,117360
HSNL,ASKL,2470080
HSNL,RID,234720
HSNL,URBL,10080
HSNL,AVJR,389520
HSNL,AWBR,1356960
HSNL,AVBR,1004400
HSNL,AVJL,114000
HSNL,PVQL,3927360
HSNL,ASJL,1444800
HSNL,ALMR,508320
HSNL,ASJR,623520
HSNL,PVQR,1020240
HSNL,URXR,422880
HSNL,SMDVR,417600
HSNL,ASEL,493200
HSNL,ALA,21360
HSNL,BDUL,499440
HSNL,ADAR,73680
HSNL,AWBL,412560
HSNL,SMDDR,480
HSNL,ADAL,402240
HSNL,RMGR,860640
HSNL,AIAR,1074720
HSNL,AIAL,573120
HSNL,RIML,1680
HSNL,PVNR,551040
HSNL,AVHL,114240
HSNL,AVHR,184560
HSNL,AVBL,312720
HSNL,PVNL,1124400
HSNL,SIBDR,7680
HSNL,OLLL,5280
HSNL,DVA,230640
HSNL,RIFR,1116240
HSNL,AIMR,901920
HSNL,AIML,103920
HSNL,RIFL,1372560
HSNL,ASER,720
HSNL,AVFL,7107600
HSNL,SDQR,39840
HSNL,RMGL,755040
HSNL,BDUR,184800
HSNL,AVFR,7946880
HSNL,AIBR,145680
HSNL,AVKR,3840
HSNL,ADFR,83040
HSNL,AIBL,34560
HSNL,AWAR,878400
HSNL,ADER,128160
HSNL,AVAR,797520
HSNL,SMBVR,214080
HSNL,ADEL,449280
HSNL,AWAL,1409040
HSNL,SIBVR,177600
HSNL,SMBVL,18720
HSNL,AIZR,20400
HSNL,ASHL,2484480
HSNL,SIAVL,333360
HSNL,AVDR,53040
HSNL,AVDL,44160
HSNL,ASHR,3091680
IL1DL,ADLL,61440
IL1DL,AWCR,61440
IL1DL,BWM-DL03,264000
IL1DL,BWM-DL02,484800
IL1DL,BWM-DL01,744480
IL1DL,AWCL,85680
IL1DL,RIH,234960
IL1DL,ASKL,14880
IL1DL,CEPDL,1326240
IL1DL,URBL,7200
IL1DL,URYDL,4944960
IL1DL,AVJL,17040
IL1DL,AVL,138240
IL1DL,ASJL,68880
IL1DL,IL2L,181920
IL1DL,SMDVL,24480
IL1DL,ALA,70080
IL1DL,BDUL,57840
IL1DL,SMDDR,3360
IL1DL,AUAL,119280
IL1DL,RMDDR,139200
IL1DL,BWM-DL04,102480
IL1DL,RMER,450000
IL1DL,RMEV,264240
IL1DL,RMEL,2874720
IL1DL,RMED,1242000
IL1DL,PVNR,44400
IL1DL,AINR,66480
IL1DL,AINL,55680
IL1DL,AVBL,22800
IL1DL,PVNL,71040
IL1DL,OLLL,2459280
IL1DL,DVC,119280
IL1DL,IL1L,819840
IL1DL,PVR,287760
IL1DL,PVT,96240
IL1DL,AVEL,144480
IL1DL,IL2DL,2038080
IL1DL,AIML,53760
IL1DL,RMFR,24960
IL1DL,RIFL,27120
IL1DL,RIBL,20880
IL1DL,URADL,2706960
IL1DL,ASER,21360
IL1DL,BAGR,62880
IL1DL,RIGL,285840
IL1DL,AFDL,92640
IL1DL,OLQDL,3072240
IL1DL,AVFR,22560
IL1DL,BAGL,120240
IL1DL,AVKR,14880
IL1DL,RIPL,2508000
IL1DL,RMDVL,7662720
IL1DL,AIBL,49920
IL1DL,ASIL,64800
IL1DL,RIS,106560
IL1DL,IL1VL,88320
IL1DL,AVDR,55200
CEPVR,RMDR,3290400
CEPVR,HSNR,85440
CEPVR,ASKR,4560
CEPVR,AWCR,92400
CEPVR,AWCL,6960
CEPVR,RIH,4500480
CEPVR,AVBR,25920
CEPVR,AVJL,120240
CEPVR,URBR,1824480
CEPVR,BWM-VR08,1721040
CEPVR,BWM-VR01,1227120
CEPVR,RICR,1583760
CEPVR,BWM-VR05,1239120
CEPVR,BWM-VR04,950640
CEPVR,BWM-VR03,152640
CEPVR,RICL,1374960
CEPVR,ALMR,1190880
CEPVR,ASJR,325920
CEPVR,PVQR,440640
CEPVR,BWM-VR07,1347120
CEPVR,URXR,222000
CEPVR,SMDVL,1077600
CEPVR,ASGR,222000
CEPVR,ADAR,35280
CEPVR,SMDDR,3600
CEPVR,PLNR,74400
CEPVR,RMGR,428400
CEPVR,RMDDR,2596560
CEPVR,RMEL,40800
CEPVR,RIML,14160
CEPVR,PVNR,101280
CEPVR,SIBVL,464160
CEPVR,BWM-DR04,21600
CEPVR,AINL,310320
CEPVR,AVBL,301200
CEPVR,PVNL,260880
CEPVR,SIBDR,109440
CEPVR,RIBR,291840
CEPVR,RIVL,1200
CEPVR,IL1R,13680
CEPVR,OLLR,3095760
CEPVR,PVR,3031440
CEPVR,AVEL,1908720
CEPVR,RIFR,71280
CEPVR,AIMR,273120
CEPVR,AVER,137760
CEPVR,URYVR,906000
CEPVR,URAVR,432720
CEPVR,BWM-VR06,1195680
CEPVR,AVFL,69360
CEPVR,SDQR,154560
CEPVR,BDUR,39840
CEPVR,RMFL,314160
CEPVR,AFDR,8880
CEPVR,AVFR,53760
CEPVR,BAGL,708000
CEPVR,PVCR,20640
CEPVR,OLQVR,1685520
CEPVR,RIPR,183120
CEPVR,RMDVL,498480
CEPVR,ADER,240000
CEPVR,RIS,1425360
CEPVR,SMBVR,1577760
CEPVR,RMDL,384480
CEPVR,RMHR,565200
CEPVR,IL1VR,1818720
CEPVR,ASIR,176880
CEPVR,RMHL,472560
CEPVR,IL2VR,1557360
CEPVR,RIAR,2723040
CEPVR,SIAVR,218640
CEPVR,AVDL,111120
CEPVR,RIAL,376800
CANL,ADLL,89040
CANL,ASKL,45600
CANL,SAAVL,9600
CANL,PVQL,240
CANL,ALA,416160
ADLL,HSNR,715200
ADLL,ADLR,476640
ADLL,AWCR,858480
ADLL,AVAL,1904880
ADLL,AWCL,3048000
ADLL,ASKL,5131920
ADLL,URBL,93840
ADLL,AVJR,259680
ADLL,SAAVL,14160
ADLL,URYDL,63120
ADLL,AVJL,571920
ADLL,PVQL,1170000
ADLL,ALML,4560
ADLL,IL2L,139920
ADLL,URXL,12240
ADLL,ASEL,3029040
ADLL,ALA,1335840
ADLL,PVCL,36960
ADLL,AWBL,3016560
ADLL,AIYL,156240
ADLL,ADAL,2085840
ADLL,RIR,86160
ADLL,AIAL,1074480
ADLL,RIML,426720
ADLL,SIBVL,102720
ADLL,ADFL,1018320
ADLL,AVHR,678720
ADLL,AVBL,218640
ADLL,SIBDR,28800
ADLL,OLLL,182160
ADLL,ASGL,234720
ADLL,IL1L,10800
ADLL,IL2DL,127920
ADLL,URYVL,5280
ADLL,OLQVL,208560
ADLL,RIFL,421440
ADLL,URADL,12960
ADLL,AVFL,450960
ADLL,RMGL,42720
ADLL,RMFL,115200
ADLL,OLQDL,75600
ADLL,AVFR,100800
ADLL,AIBL,4931520
ADLL,ASIL,49680
ADLL,AWAL,4686480
ADLL,AIZL,960
ADLL,SMBVL,1986960
ADLL,ASHL,5445600
ADLL,AVDR,1254480
ADLL,AVDL,346080
CANR,ADLR,28560
CANR,ALA,474960
CEPVL,CEPVL,2400
CEPVL,RMDR,113280
CEPVL,AWCR,208560
CEPVL,AWCL,72480
CEPVL,RIH,2977920
CEPVL,ASKL,217440
CEPVL,RID,547680
CEPVL,URBL,1463760
CEPVL,AVJR,43920
CEPVL,AVBR,960
CEPVL,AVL,30240
CEPVL,ASJL,2640
CEPVL,ALML,579360
CEPVL,RICR,1198560
CEPVL,RICL,2283840
CEPVL,SMDVR,1942560
CEPVL,URXL,1920
CEPVL,ASEL,10080
CEPVL,BDUL,81120
CEPVL,PVCL,269760
CEPVL,ADAL,39600
CEPVL,AUAL,104880
CEPVL,RMER,1200
CEPVL,RMEV,86640
CEPVL,AIAL,49680
CEPVL,AINR,370560
CEPVL,BWM-VL08,277440
CEPVL,AVBL,62640
CEPVL,PVNL,3600
CEPVL,OLLL,2697840
CEPVL,ASGL,330720
CEPVL,RMDDL,1893600
CEPVL,RIVR,203760
CEPVL,SIBDL,228960
CEPVL,PVR,2065920
CEPVL,PVT,27360
CEPVL,URYVL,3153600
CEPVL,AIML,805920
CEPVL,RMFR,580560
CEPVL,OLQVL,1429440
CEPVL,AVER,1710960
CEPVL,RIFL,82080
CEPVL,RIBL,1551360
CEPVL,URAVL,795840
CEPVL,BAGR,623760
CEPVL,SDQR,73200
CEPVL,AFDL,10560
CEPVL,RMGL,201600
CEPVL,BWM-VL05,1846560
CEPVL,BWM-VL04,2460720
CEPVL,BWM-VL07,1950960
CEPVL,BWM-VL06,55200
CEPVL,BWM-VL01,396240
CEPVL,BWM-VL03,443760
CEPVL,SDQL,269520
CEPVL,RMDVR,409920
CEPVL,RIPL,307200
CEPVL,ASIL,309360
CEPVL,AVM,136560
CEPVL,RIS,1746720
CEPVL,ADEL,235200
CEPVL,RMDL,2901360
CEPVL,RMHR,261840
CEPVL,SIBVR,176160
CEPVL,SMBVL,2391600
CEPVL,RMHL,94320
CEPVL,IL1VL,1639680
CEPVL,IL2VL,3177600
CEPVL,RIAR,1157040
CEPVL,PLNL,1109760
CEPVL,SIAVL,629520
CEPVL,AVDR,124800
CEPVL,RIAL,2686560
RMDR,BWM-DL06,732240
RMDR,BWM-DL02,67200
RMDR,CEPDL,77520
RMDR,URBL,228960
RMDR,SAAVR,3360
RMDR,URBR,7920
RMDR,AVL,210480
RMDR,CEPDR,2028720
RMDR,BWM-VR08,4320
RMDR,BWM-VR02,12000
RMDR,RICR,78240
RMDR,SMDDL,638640
RMDR,BWM-VR04,1160160
RMDR,RICL,80400
RMDR,IL2R,31440
RMDR,BWM-DR02,32640
RMDR,SMDVR,842400
RMDR,IL2L,586080
RMDR,SMDVL,497520
RMDR,URXL,24480
RMDR,ALNL,14400
RMDR,RIMR,1830720
RMDR,SIADR,2179200
RMDR,SMDDR,1319760
RMDR,RMGR,1848240
RMDR,RMDDR,1095360
RMDR,BWM-DL04,821520
RMDR,RMER,156960
RMDR,BWM-VL02,247200
RMDR,BWM-DL08,183120
RMDR,RMEL,40800
RMDR,RIML,7916400
RMDR,SIBVL,1764720
RMDR,SAADR,8160
RMDR,SIADL,1481520
RMDR,BWM-VL08,538560
RMDR,BWM-DR04,277440
RMDR,BWM-DR06,246000
RMDR,BWM-DR08,86400
RMDR,OLLL,965280
RMDR,IL1R,1093680
RMDR,DVC,28320
RMDR,RMDDL,1541520
RMDR,SMBDL,5760
RMDR,IL1L,1083600
RMDR,RIVR,1599840
RMDR,OLLR,760560
RMDR,SIBDL,1169040
RMDR,PVR,960
RMDR,PVT,129360
RMDR,RMFR,1625280
RMDR,AVER,1614960
RMDR,RIBL,1341600
RMDR,BWM-VR06,1066320
RMDR,SDQR,18960
RMDR,RMGL,4374720
RMDR,BWM-VL04,627600
RMDR,BWM-VL06,686160
RMDR,RMFL,1732800
RMDR,AVKR,3655200
RMDR,RMDVR,2276160
RMDR,RMDVL,2436000
RMDR,AVKL,2100960
RMDR,ADER,178080
RMDR,RIS,5188800
RMDR,SMBVR,13200
RMDR,ADEL,323280
RMDR,RMDL,6372720
RMDR,RMHR,2457840
RMDR,unknownFLPR,384960
RMDR,SIBVR,854160
RMDR,SMBVL,829440
RMDR,RMHL,2819760
RMDR,RIAR,5019840
RMDR,PLNL,136800
RMDR,SIAVL,1452480
RMDR,SIAVR,4320
RMDR,RIAL,5253360
HSNR,ADLR,132000
HSNR,ASKR,2133120
HSNR,ASKL,1440
HSNR,AVJR,2400
HSNR,AWBR,279120
HSNR,AVBR,56640
HSNR,AVJL,233040
HSNR,PVQL,586560
HSNR,ASJL,12720
HSNR,RICR,88800
HSNR,ASJR,1750800
HSNR,PVQR,4326960
HSNR,URXL,24960
HSNR,ASEL,17280
HSNR,ASGR,73920
HSNR,RIMR,12240
HSNR,ADAR,99600
HSNR,PVCL,3600
HSNR,AWBL,2076720
HSNR,ADAL,220560
HSNR,RMGR,991200
HSNR,AIAR,1313040
HSNR,RIR,39360
HSNR,AIAL,476880
HSNR,PVNR,120480
HSNR,AVHL,198000
HSNR,ADFL,75120
HSNR,AVHR,687840
HSNR,AVBL,256080
HSNR,PVNL,185520
HSNR,AVEL,2400
HSNR,RIFR,914400
HSNR,AIMR,385920
HSNR,AIML,561120
HSNR,RIFL,503760
HSNR,ASER,34080
HSNR,AVFL,5266080
HSNR,RMGL,343680
HSNR,BDUR,1043520
HSNR,AVFR,4102320
HSNR,ADFR,66000
HSNR,AWAR,1046880
HSNR,AVM,251760
HSNR,RIS,239040
HSNR,PVPL,1200
HSNR,SMBVR,115920
HSNR,AWAL,2706960
HSNR,AIZL,35760
HSNR,SMBVL,37200
HSNR,AIZR,119040
HSNR,ASHL,2001360
HSNR,ASHR,3100800
ADLR,ASKR,3019200
ADLR,AWCR,2848080
ADLR,AVAL,126480
ADLR,AWCL,152880
ADLR,ASKL,147600
ADLR,AVJR,198960
ADLR,AWBR,2113920
ADLR,URYDR,71040
ADLR,SAAVR,10800
ADLR,AVBR,12000
ADLR,AVJL,209760
ADLR,URBR,55680
ADLR,RICL,7440
ADLR,IL2R,53280
ADLR,ASJR,1200
ADLR,PVQR,1469040
ADLR,URXR,9840
ADLR,ALA,857280
ADLR,ADAR,860160
ADLR,RMGR,106800
ADLR,IL1DR,101040
ADLR,AIAR,1672080
ADLR,RIR,14880
ADLR,AVHL,2259600
ADLR,AVHR,346560
ADLR,IL1R,52080
ADLR,OLLR,110160
ADLR,SIBDL,57840
ADLR,OLQDR,83520
ADLR,RIFR,555120
ADLR,IL2DR,118560
ADLR,ASER,3571200
ADLR,URYVR,166080
ADLR,AVFL,464880
ADLR,AFDR,72240
ADLR,RIGR,10320
ADLR,AIBR,3653040
ADLR,PVCR,167520
ADLR,OLQVR,343440
ADLR,ADFR,386400
ADLR,AWAR,4694880
ADLR,AVAR,1544880
ADLR,PVPR,632400
ADLR,SMBVR,2631120
ADLR,unknownFLPR,66480
ADLR,ASIR,31200
ADLR,AIZR,20160
ADLR,AVDR,273840
ADLR,AQR,7200
ADLR,AVDL,1311840
ADLR,ASHR,2378400
ASKR,AWCR,89040
ASKR,AWCL,8880
ASKR,ASKL,567600
ASKR,AVJR,98880
ASKR,URYDR,55920
ASKR,SAAVL,6480
ASKR,AVJL,2640
ASKR,URBR,65520
ASKR,ASJL,258720
ASKR,IL2R,110640
ASKR,ASJR,3647760
ASKR,PVQR,5629440
ASKR,ASGR,71760
ASKR,ALA,955440
ASKR,RIMR,1680
ASKR,ADAR,374160
ASKR,RMGR,25200
ASKR,IL1DR,87840
ASKR,AIAR,7334160
ASKR,AIAL,44880
ASKR,AINR,411360
ASKR,SIADL,45360
ASKR,AVHR,193200
ASKR,RMDDL,960
ASKR,OLLR,67200
ASKR,SIBDL,50400
ASKR,OLQDR,3360
ASKR,RIFR,1046160
ASKR,AIMR,2514720
ASKR,ASER,1597440
ASKR,AVFL,435360
ASKR,BDUR,266160
ASKR,AVFR,906960
ASKR,AIBR,1594560
ASKR,AWAR,516720
ASKR,unknownFLPR,67680
ASKR,ASIR,652320
ASKR,AVDR,139920
ASKR,AVDL,2640
ASKR,ASHR,1079760
BWM-DL07,BWM-DL05,4071840
BWM-DL07,BWM-DL03,971520
BWM-DL07,CEPDL,2007120
BWM-DL07,CEPDR,115920
BWM-DL07,SMDDL,150720
BWM-DL07,RICL,144240
BWM-DL07,SMDDR,274080
BWM-DL07,RMDDR,380160
BWM-DL07,RMED,54000
BWM-DL07,SIBVL,29760
BWM-DL07,BWM-DR05,12720
BWM-DL07,BWM-DR07,1528080
BWM-DL07,RIVL,8160
BWM-DL07,SMBDR,312240
BWM-DL07,RMDVR,601920
BWM-DL07,RMDVL,901920
BWM-DL07,RIAR,243360
BWM-DL06,CEPDL,596400
BWM-DL06,SAAVL,74640
BWM-DL06,RIMR,501120
BWM-DL06,BDUL,720
BWM-DL06,SMDDR,11760
BWM-DL06,RMDDR,1273200
BWM-DL06,BWM-DL04,10998480
BWM-DL06,BWM-DL08,6007680
BWM-DL06,PVNR,11040
BWM-DL06,SIBVL,219600
BWM-DL06,PVNL,8160
BWM-DL06,SMBDR,298080
BWM-DL06,PVR,37920
BWM-DL06,RMFR,32880
BWM-DL06,RMGL,1386960
BWM-DL06,RMDVR,36000
BWM-DL06,RMDL,115920
BWM-DL06,RIAR,6960
BWM-DL05,BWM-DL03,10921680
BWM-DL05,BWM-DL01,110160
BWM-DL05,CEPDL,93360
BWM-DL05,URYDL,30480
BWM-DL05,SMDDL,266400
BWM-DL05,SMDVR,26400
BWM-DL05,SMDDR,720960
BWM-DL05,RMDDR,2118720
BWM-DL05,RMEV,175440
BWM-DL05,RMED,134880
BWM-DL05,BWM-DR03,309840
BWM-DL05,BWM-DR05,1052640
BWM-DL05,BWM-DR07,175200
BWM-DL05,SMBDR,953760
BWM-DL05,RMDDL,642960
BWM-DL05,RIAR,6240
AWCR,AWCL,11243520
AWCR,CEPDL,1200
AWCR,AVJR,1440
AWCR,AWBR,336480
AWCR,URYDR,74640
AWCR,URYDL,67680
AWCR,IL2R,56880
AWCR,ASJR,48720
AWCR,IL2L,11760
AWCR,ASEL,294000
AWCR,ASGR,3033840
AWCR,RIMR,122640
AWCR,AIYL,1075680
AWCR,IL1DR,59280
AWCR,AIAR,3828000
AWCR,AIAL,2359440
AWCR,AUAR,221280
AWCR,AINR,882720
AWCR,ADFL,14160
AWCR,AVHR,1920
AWCR,AINL,152880
AWCR,SIBDR,246240
AWCR,RIBR,316080
AWCR,OLLL,121680
AWCR,IL1R,38400
AWCR,ASGL,421440
AWCR,OLLR,29280
AWCR,OLQDR,138960
AWCR,IL2DL,70320
AWCR,AIMR,31440
AWCR,IL2DR,158640
AWCR,ASER,4632480
AWCR,BAGR,2648640
AWCR,AFDL,570720
AWCR,RMFL,42240
AWCR,AFDR,1202160
AWCR,OLQDL,87600
AWCR,BAGL,740400
AWCR,AIBR,5151120
AWCR,URADR,10560
AWCR,AIBL,1469040
AWCR,AWAR,35520
AWCR,ASIL,5858400
AWCR,AIZL,1457520
AWCR,ASIR,6886800
AWCR,AIZR,722160
AWCR,AVDR,5280
AWCR,RIAL,3840
BWM-DL03,BWM-DL02,128400
BWM-DL03,BWM-DL01,13914720
BWM-DL03,CEPDL,507360
BWM-DL03,URYDL,165840
BWM-DL03,SMDVR,14640
BWM-DL03,SMDVL,64320
BWM-DL03,SMDDR,286800
BWM-DL03,RMDDR,1885680
BWM-DL03,RMEV,839520
BWM-DL03,RMEL,2880
BWM-DL03,RMED,105840
BWM-DL03,BWM-DR01,714480
BWM-DL03,BWM-DR03,1568640
BWM-DL03,BWM-DR05,791280
BWM-DL03,BWM-DR07,1680
BWM-DL03,SMBDR,757440
BWM-DL03,RMDDL,258000
BWM-DL03,URADL,1051200
BWM-DL03,OLQDL,7920
BWM-DL03,RIPL,4560
BWM-DL03,RMDVL,111120
BWM-DL02,BWM-DL01,1731360
BWM-DL02,RMDDR,966240
BWM-DL02,BWM-DL04,12712560
BWM-DL02,RMER,1799280
BWM-DL02,BWM-VL02,6081360
BWM-DL02,RMEL,49200
BWM-DL02,SMBDR,49200
BWM-DL02,IL1L,552960
BWM-DL02,RMFR,871920
BWM-DL02,URADL,935520
BWM-DL02,BWM-VL04,515280
BWM-DL02,RIPL,77520
BWM-DL02,RMDVL,412800
BWM-DL02,RMDL,66480
BWM-DL02,RMHR,359040
BWM-DL01,CEPDL,211440
BWM-DL01,URYDL,86160
BWM-DL01,SMDVL,90000
BWM-DL01,SMDDR,138960
BWM-DL01,RMDDR,523440
BWM-DL01,BWM-DL04,165120
BWM-DL01,RMER,1440
BWM-DL01,RMEV,712080
BWM-DL01,RMEL,88800
BWM-DL01,RMED,264720
BWM-DL01,BWM-DR01,881760
BWM-DL01,BWM-DR03,192240
BWM-DL01,BWM-DR05,51120
BWM-DL01,SMBDR,659040
BWM-DL01,RMDDL,7440
BWM-DL01,IL2DL,4080
BWM-DL01,URADL,2774400
BWM-DL01,RIPL,126960
BWM-DL01,RMDVL,403920
AVAL,AWCL,2640
AVAL,RIH,14160
AVAL,RID,1496640
AVAL,CEPDL,222000
AVAL,FLPR,2538480
AVAL,AVJR,1275120
AVAL,SAAVL,4402800
AVAL,SAAVR,2335920
AVAL,AVBR,1358400
AVAL,URYDL,248640
AVAL,FLPL,1252320
AVAL,AVJL,2160
AVAL,URBR,153120
AVAL,RICR,1001520
AVAL,SMDDL,887040
AVAL,RICL,2829600
AVAL,SMDVR,874320
AVAL,IL2L,720
AVAL,SMDVL,1251360
AVAL,RIMR,5259360
AVAL,SIADR,1892400
AVAL,ADAR,2934960
AVAL,PVCL,1369200
AVAL,AWBL,91920
AVAL,SMDDR,2756160
AVAL,ADAL,1946880
AVAL,PLNR,2160
AVAL,ALNR,295200
AVAL,AUAL,1097040
AVAL,RIR,743040
AVAL,RIML,1964400
AVAL,AINR,15360
AVAL,SAADR,1006080
AVAL,SIADL,623760
AVAL,AVHL,892320
AVAL,AVHR,1499760
AVAL,AVBL,2009040
AVAL,SIBDR,94560
AVAL,RIVL,1109040
AVAL,DVA,1390800
AVAL,SMBDR,1878480
AVAL,DVC,1864560
AVAL,SMBDL,55680
AVAL,RIVR,44640
AVAL,SIBDL,1151520
AVAL,PVR,147360
AVAL,PVT,1108560
AVAL,AVEL,261360
AVAL,IL2DL,185760
AVAL,URYVL,170160
AVAL,RMFR,750480
AVAL,OLQVL,96960
AVAL,AVER,21120
AVAL,RIFL,560640
AVAL,RIBL,1296240
AVAL,URADL,50400
AVAL,URYVR,236640
AVAL,BAGR,2137440
AVAL,AVFL,237360
AVAL,SDQR,532080
AVAL,RIGL,42960
AVAL,RMGL,1605360
AVAL,RMFL,81600
AVAL,RIGR,532800
AVAL,SDQL,1188240
AVAL,BAGL,957600
AVAL,AIBR,1337280
AVAL,PVCR,137520
AVAL,RMDVL,602880
AVAL,AVKL,18960
AVAL,AIBL,3016320
AVAL,ADER,2138400
AVAL,PVPL,858480
AVAL,AVAR,1956240
AVAL,PVPR,62880
AVAL,SMBVR,52560
AVAL,ADEL,268560
AVAL,SAADL,710400
AVAL,RMDL,524160
AVAL,RMHR,1515600
AVAL,AWAL,3120
AVAL,IL1VR,14160
AVAL,SMBVL,759600
AVAL,RMHL,355680
AVAL,AIZR,50160
AVAL,ASHL,2776320
AVAL,RIAR,847200
AVAL,SIAVL,959040
AVAL,AVDR,772080
AVAL,AQR,3920880
AVAL,SIAVR,1680
AVAL,AVDL,452880
AVAL,RIAL,1514160
AVAL,ASHR,58560
AWCL,ASKL,402960
AWCL,RID,52080
AWCL,URBL,56880
AWCL,URYDR,60240
AWCL,URYDL,79440
AWCL,IL2R,107760
AWCL,IL2L,160800
AWCL,ASEL,6293040
AWCL,AWBL,708720
AWCL,AIYL,2675760
AWCL,IL1DR,57120
AWCL,AIAR,1330800
AWCL,AIAL,3173520
AWCL,RIML,136080
AWCL,AINR,483120
AWCL,ADFL,7440
AWCL,AINL,607440
AWCL,OLLL,215040
AWCL,IL1R,59040
AWCL,ASGL,4008000
AWCL,IL1L,59040
AWCL,OLLR,114960
AWCL,SIBDL,693360
AWCL,OLQDR,46560
AWCL,IL2DL,146400
AWCL,AIML,35040
AWCL,IL2DR,23760
AWCL,RIBL,510480
AWCL,ASER,1566480
AWCL,BAGR,1619760
AWCL,AFDL,1689360
AWCL,RMFL,1855200
AWCL,AFDR,497760
AWCL,OLQDL,91680
AWCL,BAGL,1917600
AWCL,AIBR,811680
AWCL,URADR,1920
AWCL,AIBL,6914400
AWCL,ASIL,8883120
AWCL,AWAL,226320
AWCL,AIZL,445920
AWCL,ASIR,4687200
AWCL,AIZR,652320
AWCL,ASHL,3120
AWCL,AVDL,1920
RIH,RIH,92160
RIH,CEPDL,1258320
RIH,FLPR,3601440
RIH,AWBR,19200
RIH,URYDR,2703600
RIH,SAAVR,560640
RIH,URYDL,2952960
RIH,FLPL,3894240
RIH,AVL,402000
RIH,CEPDR,1272720
RIH,IL2R,2505120
RIH,URXR,294960
RIH,SMDVR,570960
RIH,IL2L,4107600
RIH,SMDVL,71280
RIH,URXL,287040
RIH,ADAR,74640
RIH,AIYL,930480
RIH,ADAL,7920
RIH,IL1DR,258480
RIH,AUAL,558480
RIH,RMDDR,430560
RIH,RMER,1851600
RIH,RMEV,5691600
RIH,RIR,4473840
RIH,RMEL,1678560
RIH,RMED,4795680
RIH,AUAR,720
RIH,AINR,115440
RIH,SIBVL,18240
RIH,BWM-DR01,178560
RIH,ADFL,1097760
RIH,BWM-DR03,69840
RIH,AINL,203760
RIH,RIBR,1269120
RIH,RIVL,785520
RIH,DVA,1323600
RIH,SMBDR,1032480
RIH,DVC,208080
RIH,RMDDL,95760
RIH,SMBDL,780000
RIH,RIVR,1327440
RIH,OLQDR,8163840
RIH,PVT,168960
RIH,AVEL,242640
RIH,IL2DL,3201600
RIH,URYVL,981600
RIH,RMFR,339600
RIH,IL2DR,2860320
RIH,OLQVL,8205600
RIH,AVER,272400
RIH,RIBL,1176480
RIH,URADL,316560
RIH,URAVL,913680
RIH,URYVR,2634480
RIH,URAVR,567840
RIH,BAGR,220080
RIH,RIGL,404880
RIH,RMFL,1076640
RIH,BWM-VL03,25920
RIH,RIGR,890640
RIH,OLQDL,8040720
RIH,BAGL,557760
RIH,OLQVR,4219920
RIH,RIPL,3182160
RIH,RIPR,6494400
RIH,URADR,999120
RIH,ADFR,172800
RIH,ADER,2134080
RIH,RIS,2067600
RIH,AVAR,72000
RIH,SMBVR,86880
RIH,ADEL,6438240
RIH,SAADL,471600
RIH,RMHR,44880
RIH,AIZL,4498080
RIH,IL1VR,477600
RIH,SIBVR,93600
RIH,SMBVL,137760
RIH,RMHL,1260240
RIH,IL2VR,1618320
RIH,IL1VL,346080
RIH,AIZR,2683920
RIH,IL2VL,1878720
RIH,RIAR,5303520
RIH,RIAL,1944240
ASKL,URBL,93600
ASKL,SAAVR,110400
ASKL,AVJL,201600
ASKL,PVQL,6345600
ASKL,ASJL,3683760
ASKL,IL2L,159120
ASKL,ASEL,1415760
ASKL,ALA,1383120
ASKL,AWBL,18000
ASKL,SMDDR,130560
ASKL,ADAL,284880
ASKL,AIAR,14160
ASKL,AIAL,7999920
ASKL,AVHL,122160
ASKL,AINL,303360
ASKL,PVNL,164880
ASKL,SIBDR,325920
ASKL,OLLL,88320
ASKL,ASGL,330000
ASKL,IL1L,14400
ASKL,AIML,1364640
ASKL,RIFL,333360
ASKL,AVFL,316800
ASKL,RMGL,143760
